BIOGUIDE_ID,CATEGORY,AMOUNT,full_name,state,district,party,geoid
B001299,EQUIPMENT,19416.35,Jim Banks,IN,3,Republican,1803
B001299,FRANKED MAIL,32997.5,Jim Banks,IN,3,Republican,1803
B001299,OTHER SERVICES,65473.44,Jim Banks,IN,3,Republican,1803
B001299,PERSONNEL COMPENSATION,1038860.29,Jim Banks,IN,3,Republican,1803
B001299,PRINTING AND REPRODUCTION,38415.21,Jim Banks,IN,3,Republican,1803
B001299,RENT  COMMUNICATION  UTILITIES,54953.72,Jim Banks,IN,3,Republican,1803
B001299,SUPPLIES AND MATERIALS,25590.8,Jim Banks,IN,3,Republican,1803
B001299,TRAVEL,26778.53,Jim Banks,IN,3,Republican,1803
B001307,EQUIPMENT,14182.57,James R. Baird,IN,4,Republican,1804
B001307,FRANKED MAIL,58769.19,James R. Baird,IN,4,Republican,1804
B001307,OTHER SERVICES,45388.32,James R. Baird,IN,4,Republican,1804
B001307,PERSONNEL COMPENSATION,651371.51,James R. Baird,IN,4,Republican,1804
B001307,PRINTING AND REPRODUCTION,151191.35,James R. Baird,IN,4,Republican,1804
B001307,RENT  COMMUNICATION  UTILITIES,25402.7,James R. Baird,IN,4,Republican,1804
B001307,SUPPLIES AND MATERIALS,37187.58,James R. Baird,IN,4,Republican,1804
B001307,TRAVEL,31743.61,James R. Baird,IN,4,Republican,1804
B001284,EQUIPMENT,5712,Susan W. Brooks,IN,5,Republican,1805
B001284,FRANKED MAIL,1990.23,Susan W. Brooks,IN,5,Republican,1805
B001284,OTHER SERVICES,28775.83,Susan W. Brooks,IN,5,Republican,1805
B001284,PERSONNEL COMPENSATION,1225181.06,Susan W. Brooks,IN,5,Republican,1805
B001284,PRINTING AND REPRODUCTION,1038.56,Susan W. Brooks,IN,5,Republican,1805
B001284,RENT  COMMUNICATION  UTILITIES,76763.5,Susan W. Brooks,IN,5,Republican,1805
B001284,SUPPLIES AND MATERIALS,12924.3,Susan W. Brooks,IN,5,Republican,1805
B001284,TRAVEL,24019.19,Susan W. Brooks,IN,5,Republican,1805
P000615,EQUIPMENT,26246.76,Greg Pence,IN,6,Republican,1806
P000615,FRANKED MAIL,106563.41,Greg Pence,IN,6,Republican,1806
P000615,OTHER SERVICES,48245,Greg Pence,IN,6,Republican,1806
P000615,PERSONNEL COMPENSATION,987748.22,Greg Pence,IN,6,Republican,1806
P000615,PRINTING AND REPRODUCTION,134024.04,Greg Pence,IN,6,Republican,1806
P000615,RENT  COMMUNICATION  UTILITIES,70762.53,Greg Pence,IN,6,Republican,1806
P000615,SUPPLIES AND MATERIALS,26191.48,Greg Pence,IN,6,Republican,1806
P000615,TRAVEL,20452.54,Greg Pence,IN,6,Republican,1806
C001072,EQUIPMENT,33767.78,André Carson,IN,7,Democrat,1807
C001072,FRANKED MAIL,1152.9,André Carson,IN,7,Democrat,1807
C001072,OTHER SERVICES,25299.2,André Carson,IN,7,Democrat,1807
C001072,PERSONNEL COMPENSATION,1209015.99,André Carson,IN,7,Democrat,1807
C001072,PRINTING AND REPRODUCTION,4384.15,André Carson,IN,7,Democrat,1807
C001072,RENT  COMMUNICATION  UTILITIES,91986.78,André Carson,IN,7,Democrat,1807
C001072,SUPPLIES AND MATERIALS,24298.28,André Carson,IN,7,Democrat,1807
C001072,TRAVEL,35468.36,André Carson,IN,7,Democrat,1807
B001275,EQUIPMENT,22975.35,Larry Bucshon,IN,8,Republican,1808
B001275,FRANKED MAIL,26236.81,Larry Bucshon,IN,8,Republican,1808
B001275,OTHER SERVICES,32266,Larry Bucshon,IN,8,Republican,1808
B001275,PERSONNEL COMPENSATION,1022035.14,Larry Bucshon,IN,8,Republican,1808
B001275,PRINTING AND REPRODUCTION,30463.27,Larry Bucshon,IN,8,Republican,1808
B001275,RENT  COMMUNICATION  UTILITIES,128618.53,Larry Bucshon,IN,8,Republican,1808
B001275,SUPPLIES AND MATERIALS,24671.81,Larry Bucshon,IN,8,Republican,1808
B001275,TRAVEL,21532.62,Larry Bucshon,IN,8,Republican,1808
H001074,EQUIPMENT,10245.35,Trey Hollingsworth,IN,9,Republican,1809
H001074,FRANKED MAIL,87125.32,Trey Hollingsworth,IN,9,Republican,1809
H001074,OTHER SERVICES,37785,Trey Hollingsworth,IN,9,Republican,1809
H001074,PERSONNEL COMPENSATION,688567.87,Trey Hollingsworth,IN,9,Republican,1809
H001074,PRINTING AND REPRODUCTION,135976.45,Trey Hollingsworth,IN,9,Republican,1809
H001074,RENT  COMMUNICATION  UTILITIES,79949.23,Trey Hollingsworth,IN,9,Republican,1809
H001074,SUPPLIES AND MATERIALS,6993.7,Trey Hollingsworth,IN,9,Republican,1809
H001074,TRAVEL,16809.52,Trey Hollingsworth,IN,9,Republican,1809
F000467,EQUIPMENT,24283.92,Abby Finkenauer,IA,1,Democrat,1901
F000467,FRANKED MAIL,143619.37,Abby Finkenauer,IA,1,Democrat,1901
F000467,OTHER SERVICES,44776.77,Abby Finkenauer,IA,1,Democrat,1901
F000467,PERSONNEL COMPENSATION,906845.2,Abby Finkenauer,IA,1,Democrat,1901
F000467,PRINTING AND REPRODUCTION,161992.87,Abby Finkenauer,IA,1,Democrat,1901
F000467,RENT  COMMUNICATION  UTILITIES,118502.7,Abby Finkenauer,IA,1,Democrat,1901
F000467,SUPPLIES AND MATERIALS,11283.11,Abby Finkenauer,IA,1,Democrat,1901
F000467,TRAVEL,21627.27,Abby Finkenauer,IA,1,Democrat,1901
L000565,EQUIPMENT,5515.08,David Loebsack,IA,2,Democrat,1902
L000565,FRANKED MAIL,1119.2,David Loebsack,IA,2,Democrat,1902
L000565,OTHER SERVICES,27070,David Loebsack,IA,2,Democrat,1902
L000565,PERSONNEL COMPENSATION,1168338.94,David Loebsack,IA,2,Democrat,1902
L000565,RENT  COMMUNICATION  UTILITIES,80199.92,David Loebsack,IA,2,Democrat,1902
L000565,SUPPLIES AND MATERIALS,2705.57,David Loebsack,IA,2,Democrat,1902
L000565,TRAVEL,18317.2,David Loebsack,IA,2,Democrat,1902
A000378,EQUIPMENT,10882.83,Cynthia Axne,IA,3,Democrat,1903
A000378,FRANKED MAIL,114765.62,Cynthia Axne,IA,3,Democrat,1903
A000378,OTHER SERVICES,41198,Cynthia Axne,IA,3,Democrat,1903
A000378,PERSONNEL COMPENSATION,820532.01,Cynthia Axne,IA,3,Democrat,1903
A000378,PRINTING AND REPRODUCTION,117752.9,Cynthia Axne,IA,3,Democrat,1903
A000378,RENT  COMMUNICATION  UTILITIES,143468.33,Cynthia Axne,IA,3,Democrat,1903
A000378,SUPPLIES AND MATERIALS,21497.05,Cynthia Axne,IA,3,Democrat,1903
A000378,TRAVEL,26432.89,Cynthia Axne,IA,3,Democrat,1903
K000362,EQUIPMENT,10824.05,Steve King,IA,4,Republican,1904
K000362,FRANKED MAIL,2982.27,Steve King,IA,4,Republican,1904
K000362,OTHER SERVICES,27501.45,Steve King,IA,4,Republican,1904
K000362,PERSONNEL COMPENSATION,1168860.08,Steve King,IA,4,Republican,1904
K000362,PRINTING AND REPRODUCTION,1657.07,Steve King,IA,4,Republican,1904
K000362,RENT  COMMUNICATION  UTILITIES,120457.57,Steve King,IA,4,Republican,1904
K000362,SUPPLIES AND MATERIALS,19759.35,Steve King,IA,4,Republican,1904
K000362,TRAVEL,48200.84,Steve King,IA,4,Republican,1904
M001198,EQUIPMENT,5408.1,Roger Marshall,KS,1,Republican,2001
M001198,FRANKED MAIL,3974.65,Roger Marshall,KS,1,Republican,2001
M001198,OTHER SERVICES,65773.21,Roger Marshall,KS,1,Republican,2001
M001198,PERSONNEL COMPENSATION,945353.94,Roger Marshall,KS,1,Republican,2001
M001198,PRINTING AND REPRODUCTION,66472.76,Roger Marshall,KS,1,Republican,2001
M001198,RENT  COMMUNICATION  UTILITIES,114957.39,Roger Marshall,KS,1,Republican,2001
M001198,SUPPLIES AND MATERIALS,12199.38,Roger Marshall,KS,1,Republican,2001
M001198,TRAVEL,133775.23,Roger Marshall,KS,1,Republican,2001
W000824,EQUIPMENT,3691.59,Steve Watkins,KS,2,Republican,2002
W000824,FRANKED MAIL,63268.41,Steve Watkins,KS,2,Republican,2002
W000824,OTHER SERVICES,48603.12,Steve Watkins,KS,2,Republican,2002
W000824,PERSONNEL COMPENSATION,859072.7,Steve Watkins,KS,2,Republican,2002
W000824,PRINTING AND REPRODUCTION,178871.83,Steve Watkins,KS,2,Republican,2002
W000824,RENT  COMMUNICATION  UTILITIES,179996.27,Steve Watkins,KS,2,Republican,2002
W000824,SUPPLIES AND MATERIALS,6254.91,Steve Watkins,KS,2,Republican,2002
W000824,TRAVEL,23007.82,Steve Watkins,KS,2,Republican,2002
D000629,EQUIPMENT,36987.14,Sharice Davids,KS,3,Democrat,2003
D000629,FRANKED MAIL,73157.84,Sharice Davids,KS,3,Democrat,2003
D000629,OTHER SERVICES,51040.07,Sharice Davids,KS,3,Democrat,2003
D000629,PERSONNEL COMPENSATION,952005.55,Sharice Davids,KS,3,Democrat,2003
D000629,PRINTING AND REPRODUCTION,135599.51,Sharice Davids,KS,3,Democrat,2003
D000629,RENT  COMMUNICATION  UTILITIES,117521.76,Sharice Davids,KS,3,Democrat,2003
D000629,SUPPLIES AND MATERIALS,34881.39,Sharice Davids,KS,3,Democrat,2003
D000629,TRAVEL,14890.8,Sharice Davids,KS,3,Democrat,2003
E000298,EQUIPMENT,10392.9,Ron Estes,KS,4,Republican,2004
E000298,FRANKED MAIL,53193.89,Ron Estes,KS,4,Republican,2004
E000298,OTHER SERVICES,72192,Ron Estes,KS,4,Republican,2004
E000298,PERSONNEL COMPENSATION,908821.54,Ron Estes,KS,4,Republican,2004
E000298,PRINTING AND REPRODUCTION,128494.65,Ron Estes,KS,4,Republican,2004
E000298,RENT  COMMUNICATION  UTILITIES,83217.81,Ron Estes,KS,4,Republican,2004
E000298,SUPPLIES AND MATERIALS,30009.5,Ron Estes,KS,4,Republican,2004
E000298,TRAVEL,50947.89,Ron Estes,KS,4,Republican,2004
C001108,EQUIPMENT,20188.81,James Comer,KY,1,Republican,2101
C001108,FRANKED MAIL,4476.45,James Comer,KY,1,Republican,2101
C001108,OTHER SERVICES,48752,James Comer,KY,1,Republican,2101
C001108,PERSONNEL COMPENSATION,1005916.59,James Comer,KY,1,Republican,2101
C001108,PRINTING AND REPRODUCTION,18935.72,James Comer,KY,1,Republican,2101
C001108,RENT  COMMUNICATION  UTILITIES,81840.13,James Comer,KY,1,Republican,2101
C001108,SUPPLIES AND MATERIALS,57237.05,James Comer,KY,1,Republican,2101
C001108,TRAVEL,55278.67,James Comer,KY,1,Republican,2101
G000558,EQUIPMENT,14444.97,Brett Guthrie,KY,2,Republican,2102
G000558,FRANKED MAIL,4707.7,Brett Guthrie,KY,2,Republican,2102
G000558,OTHER SERVICES,49060.57,Brett Guthrie,KY,2,Republican,2102
G000558,PERSONNEL COMPENSATION,1065138.89,Brett Guthrie,KY,2,Republican,2102
G000558,PRINTING AND REPRODUCTION,1493.93,Brett Guthrie,KY,2,Republican,2102
G000558,RENT  COMMUNICATION  UTILITIES,47813.64,Brett Guthrie,KY,2,Republican,2102
G000558,SUPPLIES AND MATERIALS,20528.89,Brett Guthrie,KY,2,Republican,2102
G000558,TRAVEL,19675,Brett Guthrie,KY,2,Republican,2102
Y000062,EQUIPMENT,16977.05,John A. Yarmuth,KY,3,Democrat,2103
Y000062,FRANKED MAIL,1271.72,John A. Yarmuth,KY,3,Democrat,2103
Y000062,OTHER SERVICES,36603.62,John A. Yarmuth,KY,3,Democrat,2103
Y000062,PERSONNEL COMPENSATION,1026091.64,John A. Yarmuth,KY,3,Democrat,2103
Y000062,PRINTING AND REPRODUCTION,242.5,John A. Yarmuth,KY,3,Democrat,2103
Y000062,RENT  COMMUNICATION  UTILITIES,79355.69,John A. Yarmuth,KY,3,Democrat,2103
Y000062,SUPPLIES AND MATERIALS,22920.76,John A. Yarmuth,KY,3,Democrat,2103
Y000062,TRAVEL,13647.68,John A. Yarmuth,KY,3,Democrat,2103
M001184,EQUIPMENT,23647.84,Thomas Massie,KY,4,Republican,2104
M001184,FRANKED MAIL,14372.1,Thomas Massie,KY,4,Republican,2104
M001184,OTHER SERVICES,26933.25,Thomas Massie,KY,4,Republican,2104
M001184,PERSONNEL COMPENSATION,1158023.29,Thomas Massie,KY,4,Republican,2104
M001184,PRINTING AND REPRODUCTION,24940.95,Thomas Massie,KY,4,Republican,2104
M001184,RENT  COMMUNICATION  UTILITIES,53991.23,Thomas Massie,KY,4,Republican,2104
M001184,SUPPLIES AND MATERIALS,32072.34,Thomas Massie,KY,4,Republican,2104
M001184,TRANSPORTATION OF THINGS,25.2,Thomas Massie,KY,4,Republican,2104
M001184,TRAVEL,32698,Thomas Massie,KY,4,Republican,2104
R000395,EQUIPMENT,12766.85,Harold Rogers,KY,5,Republican,2105
R000395,FRANKED MAIL,3467.45,Harold Rogers,KY,5,Republican,2105
R000395,OTHER SERVICES,31000.9,Harold Rogers,KY,5,Republican,2105
R000395,PERSONNEL COMPENSATION,1175987.12,Harold Rogers,KY,5,Republican,2105
R000395,PRINTING AND REPRODUCTION,913.68,Harold Rogers,KY,5,Republican,2105
R000395,RENT  COMMUNICATION  UTILITIES,110947.99,Harold Rogers,KY,5,Republican,2105
R000395,SUPPLIES AND MATERIALS,10928.47,Harold Rogers,KY,5,Republican,2105
R000395,TRAVEL,19033.56,Harold Rogers,KY,5,Republican,2105
B001282,EQUIPMENT,20806.13,Andy Barr,KY,6,Republican,2106
B001282,FRANKED MAIL,46391.67,Andy Barr,KY,6,Republican,2106
B001282,OTHER SERVICES,31879,Andy Barr,KY,6,Republican,2106
B001282,PERSONNEL COMPENSATION,1039644.27,Andy Barr,KY,6,Republican,2106
B001282,PRINTING AND REPRODUCTION,60184.84,Andy Barr,KY,6,Republican,2106
B001282,RENT  COMMUNICATION  UTILITIES,118017.67,Andy Barr,KY,6,Republican,2106
B001282,SUPPLIES AND MATERIALS,53722.15,Andy Barr,KY,6,Republican,2106
B001282,TRAVEL,26683.23,Andy Barr,KY,6,Republican,2106
S001176,EQUIPMENT,26849.7,Steve Scalise,LA,1,Republican,2201
S001176,FRANKED MAIL,308.98,Steve Scalise,LA,1,Republican,2201
S001176,OTHER SERVICES,47636.28,Steve Scalise,LA,1,Republican,2201
S001176,PERSONNEL COMPENSATION,1049787.26,Steve Scalise,LA,1,Republican,2201
S001176,PRINTING AND REPRODUCTION,2412,Steve Scalise,LA,1,Republican,2201
S001176,RENT  COMMUNICATION  UTILITIES,115494.75,Steve Scalise,LA,1,Republican,2201
S001176,SUPPLIES AND MATERIALS,34948.04,Steve Scalise,LA,1,Republican,2201
S001176,TRAVEL,24729.86,Steve Scalise,LA,1,Republican,2201
R000588,EQUIPMENT,5772,Cedric L. Richmond,LA,2,Democrat,2202
R000588,FRANKED MAIL,6000.76,Cedric L. Richmond,LA,2,Democrat,2202
R000588,OTHER SERVICES,37022.06,Cedric L. Richmond,LA,2,Democrat,2202
R000588,PERSONNEL COMPENSATION,987563.37,Cedric L. Richmond,LA,2,Democrat,2202
R000588,PRINTING AND REPRODUCTION,6492.36,Cedric L. Richmond,LA,2,Democrat,2202
R000588,RENT  COMMUNICATION  UTILITIES,136296.95,Cedric L. Richmond,LA,2,Democrat,2202
R000588,SUPPLIES AND MATERIALS,20031.93,Cedric L. Richmond,LA,2,Democrat,2202
R000588,TRAVEL,28625.02,Cedric L. Richmond,LA,2,Democrat,2202
H001077,EQUIPMENT,12167.17,Clay Higgins,LA,3,Republican,2203
H001077,FRANKED MAIL,45551.15,Clay Higgins,LA,3,Republican,2203
H001077,OTHER SERVICES,41148,Clay Higgins,LA,3,Republican,2203
H001077,PERSONNEL COMPENSATION,1075634.65,Clay Higgins,LA,3,Republican,2203
H001077,PRINTING AND REPRODUCTION,30737.76,Clay Higgins,LA,3,Republican,2203
H001077,RENT  COMMUNICATION  UTILITIES,121432.11,Clay Higgins,LA,3,Republican,2203
H001077,SUPPLIES AND MATERIALS,10646.86,Clay Higgins,LA,3,Republican,2203
H001077,TRAVEL,38817.81,Clay Higgins,LA,3,Republican,2203
J000299,EQUIPMENT,32936.87,Mike Johnson,LA,4,Republican,2204
J000299,FRANKED MAIL,67641.37,Mike Johnson,LA,4,Republican,2204
J000299,OTHER SERVICES,41157.49,Mike Johnson,LA,4,Republican,2204
J000299,PERSONNEL COMPENSATION,971845.01,Mike Johnson,LA,4,Republican,2204
J000299,PRINTING AND REPRODUCTION,54134.64,Mike Johnson,LA,4,Republican,2204
J000299,RENT  COMMUNICATION  UTILITIES,82226.25,Mike Johnson,LA,4,Republican,2204
J000299,SUPPLIES AND MATERIALS,40587.45,Mike Johnson,LA,4,Republican,2204
J000299,TRAVEL,33133.84,Mike Johnson,LA,4,Republican,2204
A000374,EQUIPMENT,8983.93,Ralph Lee Abraham,LA,5,Republican,2205
A000374,FRANKED MAIL,1896.46,Ralph Lee Abraham,LA,5,Republican,2205
A000374,OTHER SERVICES,28593.5,Ralph Lee Abraham,LA,5,Republican,2205
A000374,PERSONNEL COMPENSATION,1145490.05,Ralph Lee Abraham,LA,5,Republican,2205
A000374,PRINTING AND REPRODUCTION,1138.03,Ralph Lee Abraham,LA,5,Republican,2205
A000374,RENT  COMMUNICATION  UTILITIES,84100.6,Ralph Lee Abraham,LA,5,Republican,2205
A000374,SUPPLIES AND MATERIALS,10161.2,Ralph Lee Abraham,LA,5,Republican,2205
A000374,TRAVEL,58509.2,Ralph Lee Abraham,LA,5,Republican,2205
G000577,EQUIPMENT,17345.42,Garret Graves,LA,6,Republican,2206
G000577,FRANKED MAIL,14658.59,Garret Graves,LA,6,Republican,2206
G000577,OTHER SERVICES,38216.54,Garret Graves,LA,6,Republican,2206
G000577,PERSONNEL COMPENSATION,955201.22,Garret Graves,LA,6,Republican,2206
G000577,PRINTING AND REPRODUCTION,11407.09,Garret Graves,LA,6,Republican,2206
G000577,RENT  COMMUNICATION  UTILITIES,74692.37,Garret Graves,LA,6,Republican,2206
G000577,SUPPLIES AND MATERIALS,25400.8,Garret Graves,LA,6,Republican,2206
G000577,TRAVEL,28368.05,Garret Graves,LA,6,Republican,2206
P000597,EQUIPMENT,17967.36,Chellie Pingree,ME,1,Democrat,2301
P000597,FRANKED MAIL,2052.91,Chellie Pingree,ME,1,Democrat,2301
P000597,OTHER SERVICES,32895.83,Chellie Pingree,ME,1,Democrat,2301
P000597,PERSONNEL COMPENSATION,1132819.91,Chellie Pingree,ME,1,Democrat,2301
P000597,PRINTING AND REPRODUCTION,4148,Chellie Pingree,ME,1,Democrat,2301
P000597,RENT  COMMUNICATION  UTILITIES,122124.26,Chellie Pingree,ME,1,Democrat,2301
P000597,SUPPLIES AND MATERIALS,16692.44,Chellie Pingree,ME,1,Democrat,2301
P000597,TRAVEL,20604.41,Chellie Pingree,ME,1,Democrat,2301
G000592,EQUIPMENT,12819.29,Jared F. Golden,ME,2,Democrat,2302
G000592,FRANKED MAIL,14941.05,Jared F. Golden,ME,2,Democrat,2302
G000592,OTHER SERVICES,47506.59,Jared F. Golden,ME,2,Democrat,2302
G000592,PERSONNEL COMPENSATION,1085298.79,Jared F. Golden,ME,2,Democrat,2302
G000592,PRINTING AND REPRODUCTION,19722.17,Jared F. Golden,ME,2,Democrat,2302
G000592,RENT  COMMUNICATION  UTILITIES,81203.68,Jared F. Golden,ME,2,Democrat,2302
G000592,SUPPLIES AND MATERIALS,37132.34,Jared F. Golden,ME,2,Democrat,2302
G000592,TRAVEL,27771.29,Jared F. Golden,ME,2,Democrat,2302
P000611,OTHER SERVICES,9539.95,Bruce Poliquin,ME,2,Republican,2302
H001052,EQUIPMENT,4487,Andy Harris,MD,1,Republican,2401
H001052,FRANKED MAIL,5444.75,Andy Harris,MD,1,Republican,2401
H001052,OTHER SERVICES,40730,Andy Harris,MD,1,Republican,2401
H001052,PERSONNEL COMPENSATION,1045446.63,Andy Harris,MD,1,Republican,2401
H001052,PRINTING AND REPRODUCTION,31008.35,Andy Harris,MD,1,Republican,2401
H001052,RENT  COMMUNICATION  UTILITIES,122420.43,Andy Harris,MD,1,Republican,2401
H001052,SUPPLIES AND MATERIALS,33967.22,Andy Harris,MD,1,Republican,2401
H001052,TRAVEL,13949.81,Andy Harris,MD,1,Republican,2401
R000576,EQUIPMENT,7407,C. A. Dutch Ruppersberger,MD,2,Democrat,2402
R000576,FRANKED MAIL,954.1,C. A. Dutch Ruppersberger,MD,2,Democrat,2402
R000576,OTHER SERVICES,44588.85,C. A. Dutch Ruppersberger,MD,2,Democrat,2402
R000576,PERSONNEL COMPENSATION,1182503.66,C. A. Dutch Ruppersberger,MD,2,Democrat,2402
R000576,PRINTING AND REPRODUCTION,878.3,C. A. Dutch Ruppersberger,MD,2,Democrat,2402
R000576,RENT  COMMUNICATION  UTILITIES,119817.54,C. A. Dutch Ruppersberger,MD,2,Democrat,2402
R000576,SUPPLIES AND MATERIALS,22012.41,C. A. Dutch Ruppersberger,MD,2,Democrat,2402
R000576,TRAVEL,2268.52,C. A. Dutch Ruppersberger,MD,2,Democrat,2402
S001168,EQUIPMENT,5667.85,John P. Sarbanes,MD,3,Democrat,2403
S001168,FRANKED MAIL,30783.71,John P. Sarbanes,MD,3,Democrat,2403
S001168,OTHER SERVICES,42560.16,John P. Sarbanes,MD,3,Democrat,2403
S001168,PERSONNEL COMPENSATION,1006884.19,John P. Sarbanes,MD,3,Democrat,2403
S001168,PRINTING AND REPRODUCTION,28881.13,John P. Sarbanes,MD,3,Democrat,2403
S001168,RENT  COMMUNICATION  UTILITIES,140124.22,John P. Sarbanes,MD,3,Democrat,2403
S001168,SUPPLIES AND MATERIALS,10387.12,John P. Sarbanes,MD,3,Democrat,2403
S001168,TRANSPORTATION OF THINGS,350,John P. Sarbanes,MD,3,Democrat,2403
S001168,TRAVEL,2807.72,John P. Sarbanes,MD,3,Democrat,2403
B001304,EQUIPMENT,24241.96,Anthony Brown,MD,4,Democrat,2404
B001304,FRANKED MAIL,62821.89,Anthony Brown,MD,4,Democrat,2404
B001304,OTHER SERVICES,41403.95,Anthony Brown,MD,4,Democrat,2404
B001304,PERSONNEL COMPENSATION,1066428.43,Anthony Brown,MD,4,Democrat,2404
B001304,PRINTING AND REPRODUCTION,53265.26,Anthony Brown,MD,4,Democrat,2404
B001304,RENT  COMMUNICATION  UTILITIES,90975.04,Anthony Brown,MD,4,Democrat,2404
B001304,SUPPLIES AND MATERIALS,12179.51,Anthony Brown,MD,4,Democrat,2404
B001304,TRAVEL,423.41,Anthony Brown,MD,4,Democrat,2404
H000874,EQUIPMENT,18963.44,Steny H. Hoyer,MD,5,Democrat,2405
H000874,FRANKED MAIL,42271.65,Steny H. Hoyer,MD,5,Democrat,2405
H000874,OTHER SERVICES,48014.38,Steny H. Hoyer,MD,5,Democrat,2405
H000874,PERSONNEL COMPENSATION,1085665.17,Steny H. Hoyer,MD,5,Democrat,2405
H000874,PRINTING AND REPRODUCTION,1400.15,Steny H. Hoyer,MD,5,Democrat,2405
H000874,RENT  COMMUNICATION  UTILITIES,187705.1,Steny H. Hoyer,MD,5,Democrat,2405
H000874,SUPPLIES AND MATERIALS,41435.23,Steny H. Hoyer,MD,5,Democrat,2405
H000874,TRAVEL,630.64,Steny H. Hoyer,MD,5,Democrat,2405
T000483,EQUIPMENT,39371.64,David J. Trone,MD,6,Democrat,2406
T000483,FRANKED MAIL,902.72,David J. Trone,MD,6,Democrat,2406
T000483,OTHER SERVICES,69693.07,David J. Trone,MD,6,Democrat,2406
T000483,PERSONNEL COMPENSATION,1168806.62,David J. Trone,MD,6,Democrat,2406
T000483,PRINTING AND REPRODUCTION,6609.45,David J. Trone,MD,6,Democrat,2406
T000483,RENT  COMMUNICATION  UTILITIES,85974.58,David J. Trone,MD,6,Democrat,2406
T000483,SUPPLIES AND MATERIALS,40333.24,David J. Trone,MD,6,Democrat,2406
T000483,TRAVEL,7110.98,David J. Trone,MD,6,Democrat,2406
C000984,FRANKED MAIL,64.97,Elijah E. Cummings,MD,7,Democrat,2407
C000984,PERSONNEL COMPENSATION,4758.14,Elijah E. Cummings,MD,7,Democrat,2407
C000984,RENT  COMMUNICATION  UTILITIES,3631.1,Elijah E. Cummings,MD,7,Democrat,2407
C000984,SUPPLIES AND MATERIALS,1522.44,Elijah E. Cummings,MD,7,Democrat,2407
M000687,EQUIPMENT,12713.58,Kweisi Mfume,MD,7,Democrat,2407
M000687,FRANKED MAIL,9.97,Kweisi Mfume,MD,7,Democrat,2407
M000687,OTHER SERVICES,24003,Kweisi Mfume,MD,7,Democrat,2407
M000687,PERSONNEL COMPENSATION,495476.94,Kweisi Mfume,MD,7,Democrat,2407
M000687,PRINTING AND REPRODUCTION,6868.52,Kweisi Mfume,MD,7,Democrat,2407
M000687,RENT  COMMUNICATION  UTILITIES,71766.72,Kweisi Mfume,MD,7,Democrat,2407
M000687,SUPPLIES AND MATERIALS,4755.5,Kweisi Mfume,MD,7,Democrat,2407
R000606,EQUIPMENT,13871.2,Jamie Raskin,MD,8,Democrat,2408
R000606,FRANKED MAIL,-174.45,Jamie Raskin,MD,8,Democrat,2408
R000606,OTHER SERVICES,25740,Jamie Raskin,MD,8,Democrat,2408
R000606,PERSONNEL COMPENSATION,1195132.95,Jamie Raskin,MD,8,Democrat,2408
R000606,PRINTING AND REPRODUCTION,3024.2,Jamie Raskin,MD,8,Democrat,2408
R000606,RENT  COMMUNICATION  UTILITIES,139353.02,Jamie Raskin,MD,8,Democrat,2408
R000606,SUPPLIES AND MATERIALS,14937.96,Jamie Raskin,MD,8,Democrat,2408
R000606,TRAVEL,505.88,Jamie Raskin,MD,8,Democrat,2408
N000015,EQUIPMENT,22858.11,Richard E. Neal,MA,1,Democrat,2501
N000015,FRANKED MAIL,1146.53,Richard E. Neal,MA,1,Democrat,2501
N000015,OTHER SERVICES,47697.11,Richard E. Neal,MA,1,Democrat,2501
N000015,PERSONNEL COMPENSATION,1116293.22,Richard E. Neal,MA,1,Democrat,2501
N000015,PRINTING AND REPRODUCTION,1722.4,Richard E. Neal,MA,1,Democrat,2501
N000015,RENT  COMMUNICATION  UTILITIES,134459.96,Richard E. Neal,MA,1,Democrat,2501
N000015,SUPPLIES AND MATERIALS,7753.81,Richard E. Neal,MA,1,Democrat,2501
N000015,TRAVEL,12691.9,Richard E. Neal,MA,1,Democrat,2501
M000312,EQUIPMENT,76349.98,James P. McGovern,MA,2,Democrat,2502
M000312,FRANKED MAIL,4785.26,James P. McGovern,MA,2,Democrat,2502
M000312,OTHER SERVICES,57335.63,James P. McGovern,MA,2,Democrat,2502
M000312,PERSONNEL COMPENSATION,1048527.18,James P. McGovern,MA,2,Democrat,2502
